by,descendants,id,kids,score,time,title,type,url,text
thepuppet33r,99.0,40085122,"[40086244, 40102189, 40102340, 40088819, 40085766, 40085702, 40086605, 40085856, 40085497, 40094669, 40089026, 40087407, 40085713, 40085392]",76,1713522991,Don't Use Iperf3 on Windows,story,https://techcommunity.microsoft.com/t5/networking-blog/three-reasons-why-you-should-not-use-iperf3-on-windows/ba-p/4117876,
kentricon,13.0,40067184,"[40067186, 40070213, 40069994, 40069418, 40071841, 40071515, 40073443, 40070481, 40083932]",115,1713372340,The Dictionary of Obscure Sorrows,story,https://www.themarginalian.org/2024/04/12/dictionary-of-obscure-sorrows/,
Michelangelo11,1.0,40092849,[40095219],11,1713567647,Brown Danube: How Belgrade's sewers taint Europe's famous river,story,https://phys.org/news/2020-09-brown-danube-belgrade-sewers-taint.html,
GalaxySnail,40.0,40096176,"[40096879, 40099658, 40096979, 40098955, 40096723, 40097269, 40096506, 40098411, 40097267, 40100168, 40096732, 40096701]",86,1713607763,Zig 0.12.0 Release Notes,story,https://ziglang.org/download/0.12.0/release-notes.html,
jrepinc,55.0,40063908,"[40064579, 40067557, 40066601, 40066706, 40069465, 40064300, 40066824, 40086397, 40066587]",207,1713358326,LXQt 2.0.0,story,https://lxqt-project.org/release/2024/04/15/release-lxqt-2-0-0/,
Reventlov,2.0,40067387,"[40077010, 40083588]",27,1713373302,AltStore Pal,story,http://rileytestut.com/blog/2024/04/17/introducing-altstore-pal/,
optimalsolver,60.0,40062590,"[40063722, 40065349, 40066801, 40068807, 40063604]",85,1713348957,Blaze: A High Performance C++ Math Library,story,https://bitbucket.org/blaze-lib/blaze/src/master/,
dargscisyhp,1.0,40092593,[40096045],16,1713565477,AI for Math Resources,story,https://docs.google.com/document/u/0/d/1kD7H4E28656ua8jOGZ934nbH2HcBLyxcRgFDduH5iQ0/mobilebasic,
jeanmayer,99.0,40053257,"[40059222, 40056967, 40059891, 40056034, 40055205, 40056293, 40057261, 40059610, 40059627, 40057001, 40058598, 40062823, 40094155, 40059153, 40058768, 40055963, 40057074, 40059878, 40059232, 40060752, 40057073, 40057962, 40055710, 40055521, 40058938, 40058925, 40056095, 40056469, 40061297, 40059903, 40056308, 40056900, 40060575, 40059046, 40064699, 40056054, 40060084, 40056686, 40057027]",216,1713281246,Show HN: Term Typer – Learn a language by typing,story,https://www.termtyper.com/,Hey HN! I&#x27;m from Brazil and I created Term Typer to help my little brother learn other languages while practicing his keyboard typing skills. We&#x27;ve found it super helpful and fun. Feel free to try it out and let me know your thoughts and feedback. Thanks a lot!
nomilk,10.0,40060198,"[40063326, 40065203, 40066880, 40063344, 40062002, 40060201, 40075399]",57,1713325398,Perlis's Programming Epigrams,story,https://www.cs.yale.edu/homes/perlis-alan/quotes.html,
starwin1159,50.0,40097974,"[40098287, 40098106, 40098730, 40098602, 40098596, 40100033, 40099017, 40099764, 40100334, 40098215, 40098382, 40099452, 40098568, 40098363]",58,1713625857,Employers and job candidates are dueling with AI in the hiring process,story,https://sherwood.news/culture/employers-and-job-candidates-are-using-ai-in-the-hiring-process/,
ron_87,0.0,40085845,,3,1713529083,"Shield Arduino, probably one of the most cheap brain-computer interfaces",story,https://pieeg.com/products/,
panrobo,42.0,40075284,"[40077067, 40075611, 40076563, 40076339, 40075586, 40083600, 40077020, 40078079, 40076111]",87,1713441747,"Why Fugaku, Japan's fastest supercomputer, went virtual on AWS",story,https://aws.amazon.com/blogs/publicsector/why-fugaku-japans-fastest-supercomputer-went-virtual-on-aws/,
MilnerRoute,15.0,40094264,[40094349],21,1713581175,UAW secures historic union election win at Tennessee Volkswagen plant,story,https://www.theguardian.com/us-news/2024/apr/19/volkswagen-unionize-uaw-tennessee,
cryo,0.0,40085608,,3,1713527228,DeCONZ Zigbee has been open sourced,story,https://github.com/dresden-elektronik/deconz,
anigbrowl,1.0,40098897,"[40100740, 40100522]",18,1713633542,US Senate renews FISA law moments after it expires,story,https://www.nbcnews.com/politics/congress/senate-renews-fisa-section-702-spying-privacy-rcna148394,
t0bia_s,51.0,40083821,"[40088241, 40087084, 40086971, 40087576, 40088407]",62,1713506120,Sugar Industry and Coronary Heart Disease Research (2016),story,https://jamanetwork.com/journals/jamainternalmedicine/article-abstract/2548255,
vinnyglennon,90.0,40075402,"[40077060, 40077299, 40075841, 40076029, 40076530, 40075496, 40076232, 40076383, 40075599, 40078854, 40077314, 40077488, 40082468, 40076010, 40078699, 40078356, 40080500, 40076408, 40081251, 40075916, 40079357, 40084316, 40076307, 40081079, 40093682, 40076589, 40079503, 40076486, 40077952]",279,1713442590,The invisible seafaring industry that keeps the internet afloat,story,https://www.theverge.com/c/24070570/internet-cables-undersea-deep-repair-ships,
todsacerdoti,21.0,40070138,"[40081813, 40072687, 40074558, 40073966, 40073118, 40072973]",81,1713388678,RHttp: REPL for HTTP,story,https://github.com/1buran/rHttp,
Brajeshwar,78.0,40066921,"[40067777, 40076198, 40067780, 40068191, 40067592, 40069178, 40068274, 40068002]",86,1713371219,The great commercial takeover of low Earth orbit,story,https://www.technologyreview.com/2024/04/17/1090856/international-space-station-axiom-low-earth-orbit/,
dvfjsdhgfv,104.0,40098405,"[40098892, 40098780, 40098877, 40098842, 40098815, 40100003, 40099008, 40098918, 40098914, 40101186, 40098791, 40099131, 40099147, 40099077, 40100262, 40098980, 40100990, 40099007, 40099145, 40098915, 40099062, 40098836, 40098792, 40099009, 40099556, 40098929, 40098769, 40098830, 40098805, 40100165, 40098894, 40098884, 40099553]",103,1713629548,Stop Doing Cloud,story,https://grski.pl/self-host,
andsoitis,59.0,40055239,"[40061242, 40059663, 40060116, 40062074, 40056019, 40055890, 40055738, 40081937, 40059044, 40057827]",170,1713290780,David Lynch presents 'A Thinking Room',story,https://www.wallpaper.com/design-interiors/david-lynch-salone-del-mobile-2024,
Zaheer,102.0,40088935,"[40089179, 40089004, 40089318, 40089023, 40090770, 40089225, 40092837, 40089241, 40091547, 40089295, 40089168, 40089422, 40089322]",105,1713544766,IBM and the Holocaust,story,https://en.wikipedia.org/wiki/IBM_and_the_Holocaust,
magoghm,1.0,40093971,[40094017],8,1713578470,The legendary Zilog Z80 CPU is being discontinued after nearly 50 years,story,https://www.techspot.com/news/102684-zilog-discontinuing-z80-microprocessor-after-almost-50-years.html,
susam,23.0,40081602,"[40083337, 40084133, 40083047, 40083419, 40083840, 40083241, 40083225, 40083237]",37,1713480881,Why is it called the Ribbon? (2005),story,https://web.archive.org/web/20160203163107/http://blogs.msdn.com/b/jensenh/archive/2005/10/07/478214.aspx,
meetpateltech,242.0,40064736,"[40066272, 40065692, 40065620, 40065527, 40066032, 40069421, 40065777, 40065696, 40079015, 40067248, 40065645, 40065674, 40065510, 40065571, 40065828, 40065601, 40065583, 40066013, 40065642, 40066686, 40067630, 40065613, 40072393, 40069234, 40065594, 40065813, 40065905, 40066009, 40074823, 40066581, 40066014, 40067971, 40066355, 40065595, 40066295]",529,1713362437,Mixtral 8x22B,story,https://mistral.ai/news/mixtral-8x22b/,
pseudolus,0.0,40085075,,5,1713522599,"50 Years Later, This Apollo-Era Antenna Still Talks to Voyager 2",story,https://spectrum.ieee.org/apollo-era-antenna-voyager-2,
serial_dev,1.0,40084997,[40102124],6,1713521790,Vercel reverted all edge rendering back to Node.js,story,https://twitter.com/leeerob/status/1780705942734331983,
todsacerdoti,1.0,40084964,[40095694],4,1713521431,Raw flux streams and obscure formats: Further work around imaging 5.25-inch flo,story,https://digitalpreservation-blog.lib.cam.ac.uk/raw-flux-streams-and-obscure-formats-further-work-around-imaging-5-25-inch-floppy-disks-5a2cf2e5f0d1,
squeezer,10.0,40067158,"[40070839, 40070254, 40073252, 40073311, 40071779, 40071088, 40078666]",77,1713372216,"Joseph Priestley created revolutionary ""maps"" of time",story,https://www.neh.gov/article/joseph-priestley-created-revolutionary-maps-time,
CharlesW,2.0,40092617,"[40092969, 40099258]",11,1713565623,The Problem with Counterfeit People,story,https://www.theatlantic.com/technology/archive/2023/05/problem-counterfeit-people/674075/,
healsdata,2.0,40093674,[40094867],18,1713575522,"Tesla recalls all 3,878 Cybertrucks due to stuck accelerator pedal issue",story,https://mashable.com/article/tesla-cybertruck-recalled-accelerator-pedal,
astlouis44,19.0,40099974,"[40100414, 40100104, 40100515, 40100253, 40100077, 40101031, 40100051, 40100497]",52,1713639649,Unreal Engine 5 gains WebGPU support,story,https://twitter.com/AlexStLouis10/status/1767643816750641481,
shnoo28,0.0,40075282,,10,1713441738,Show HN: A minimal workflow orchestrator for Python written in Rust,story,https://github.com/RainingComputers/Flowmium,
boyd,5.0,40078894,"[40096245, 40084231, 40091634]",24,1713463070,Show HN: Minard – Generate beautiful charts with natural language,story,https://minard.ai,"Hi HN – Excited to share a beta for Minard, a new data visualization toolkit we&#x27;ve been working on that lets you generate publication-quality charts with simple natural language (throw away your matplotlib docs and rejoice!).<p>Upload or import CSVs, Excel, and JSON, give it a spin, and please let us know what you think! (Long format data works best for now)<p>For those curious, the stack is a simple Django app with HTMX&#x2F;Alpine and all of the charts are specified and rendered as Vega (<a href=""https:&#x2F;&#x2F;vega.github.io&#x2F;vega&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;vega.github.io&#x2F;vega&#x2F;</a>). Lots of LLM function calling under the hood as well."
Genius_um,19.0,40091760,"[40102267, 40091833, 40097481, 40099422, 40098041, 40099865, 40095854, 40095349, 40095398, 40092182, 40092318, 40092560, 40093814, 40092772, 40092964, 40099986, 40099352, 40092084, 40091917]",12,1713559863,Ask HN: At what age did you become interested in coding?,story,,"At what age did you write your first lines of code, and how?"
bugbuddy,1.0,40092327,[40093183],15,1713563569,"Drone startup Zipline hits 1M deliveries, looks to restaurants as it cont",story,https://www.cnbc.com/2024/04/19/autonomous-drone-startup-zipline-hits-1-million-deliveries.html,
ctippett,52.0,40071609,"[40095089, 40095206, 40095500, 40095659, 40095366, 40094894, 40094983, 40095030, 40094899, 40095701, 40094990, 40095692, 40094984, 40095771, 40095292, 40099292, 40096842, 40095085]",103,1713399534,Remake of the Windows 95 Solitaire game,story,https://github.com/danielricci/solitaire,
tip_of_the_hat,26.0,40054263,"[40054443, 40060001, 40061099, 40085375, 40060108, 40057706, 40058770, 40069010, 40059765, 40059712, 40060297]",109,1713286048,Learn OAuth by building a client with Node.js,story,https://annotate.dev/p/hello-world/learn-oauth-2-0-by-building-your-own-oauth-client-U2HaZNtvQojn4F,
cubix4u,50.0,40061298,"[40102420, 40066752, 40064167, 40066238, 40062676, 40064578, 40063538, 40083571, 40062725, 40066616, 40064075, 40074405, 40064142]",140,1713336673,F/OSS Comics: 8. The Origins of Unix and the C Language,story,https://fosscomics.com/8.%20The%20Origins%20of%20Unix%20and%20the%20C%20Language/,
jseliger,139.0,40092022,"[40093556, 40095577, 40096101, 40093753, 40095718, 40095119]",78,1713561600,Household size and the housing stock,story,https://kevinerdmann.substack.com/p/household-size-and-the-housing-stock,
amichail,28.0,40054901,"[40056069, 40058010, 40061362, 40056577, 40057907, 40055599]",166,1713289247,Megalodon: Efficient LLM Pretraining and Inference with Unlimited Context Length,story,https://arxiv.org/abs/2404.08801,
geox,9.0,40099199,"[40100038, 40100073, 40100662, 40100103, 40100060, 40100601, 40100628, 40100588]",12,1713635350,Drake's new song uses AI generated Tupac and Snoop Dogg vocals,story,https://variety.com/2024/music/news/drake-taylor-made-freestyle-tupac-shakur-taylor-swift-snoop-dogg-1235977178/,
AnhTho_FR,62.0,40052729,"[40053290, 40054085, 40060834, 40055170, 40055358, 40053510, 40057880, 40053703, 40061414, 40053233]",149,1713279108,Distributed Authorization,story,https://www.osohq.com/post/distributed-authorization,
kryster,0.0,40080861,,9,1713475368,Rust-Written LAVD Kernel Scheduler Shows Promising Results for Linux Gaming,story,https://www.phoronix.com/news/LAVD-Scheduler-Linux-Gaming,
wjSgoWPm5bWAhXB,9.0,40062867,"[40073237, 40074048, 40072916, 40074913, 40074580, 40087521, 40073570]",85,1713351472,First known fractal molecule,story,https://newatlas.com/biology/fractal-molecule-natural-mathematical-marvel/,
CrankyBear,82.0,40092449,"[40092732, 40092631, 40092602, 40093120, 40092651, 40093102, 40093085, 40094927, 40094045, 40093353, 40097785, 40092950, 40094182, 40094542, 40093347, 40093012, 40092707]",187,1713564500,Valkey Is Rapidly Overtaking Redis,story,https://devops.com/valkey-is-rapidly-overtaking-redis/,
lardass,35.0,40066975,"[40069475, 40067647, 40068852, 40069699, 40070968, 40071331, 40070029, 40067564, 40067964]",82,1713371431,The Making of Django Reinhardt,story,https://www.messynessychic.com/2024/04/12/djangos-journey-the-making-of-the-nomadic-king-of-french-swing/,
davidbarker,40.0,40093178,"[40093200, 40093750, 40094121, 40094187, 40094214, 40093662, 40094048, 40093781, 40093862, 40094754, 40093485, 40093219, 40094695, 40093227, 40094512]",118,1713571149,Llama 3 feels significantly less censored than its predecessor,story,https://ollama.com/blog/llama-3-is-not-very-censored,
ta8645,2.0,40100890,"[40101376, 40101651, 40101407]",5,1713646118,Microsoft teases deepfake AI that's too good to release,story,https://www.theregister.com/2024/04/20/microsoft_deepfake_vasa/,
samclemens,77.0,40079647,"[40080503, 40084073, 40080398, 40080224, 40080299, 40079902, 40079996, 40080102, 40083412, 40083282, 40080352, 40080423, 40084491, 40082980, 40093270, 40084554, 40080117, 40080366, 40084683, 40084139, 40080110, 40080250]",155,1713467202,Insatiable: A life without eating,story,https://longreads.com/2024/04/18/crohns-life-without-eating/,
luismedel,6.0,40057741,"[40062477, 40064649, 40063664, 40062483, 40062385, 40063817]",70,1713304809,The Geiss screensaver and Winamp music visualization plug-in source code,story,https://github.com/geissomatik/geiss,
lproven,13.0,40077667,"[40082263, 40095379, 40088273, 40092403, 40082033, 40085230, 40082064, 40086919]",26,1713456511,Novell – If at first you don't succeed,story,https://www.abortretry.fail/p/the-history-of-novell,
dotcoma,19.0,40060838,"[40073833, 40073906, 40075552, 40075119, 40073676, 40073408, 40073316, 40073785]",67,1713332035,Praat: Doing Phonetics by Computer,story,https://www.fon.hum.uva.nl/praat/,
KolmogorovComp,65.0,40080406,"[40081262, 40099913, 40083207, 40080859, 40080949, 40080964, 40082563, 40081702, 40081567, 40081522, 40084937, 40081460, 40084252, 40082594, 40081580, 40084474, 40084376, 40081521]",91,1713472269,Monowheels: Vehicles with Insufficient Wheels,story,http://www.douglas-self.com/MUSEUM/TRANSPORT/motorwhl/motorwhl.htm,
abhinavk,11.0,40096774,"[40097440, 40097901, 40097731, 40097565]",32,1713615178,We Run FreeBSD Current at Netflix [video],story,https://www.youtube.com/watch?v=q4TZxj-Dq7s,
WillPostForFood,0.0,40083511,,4,1713502053,That IACR Preprint,story,https://scottaaronson.blog/?p=7946,
nickthegreek,13.0,40077690,"[40088174, 40083402, 40083820, 40085997]",31,1713456656,"TikTok Ban Measure Attached to House Foreign Aid Bill, Boosting Odds of Passage",story,https://www.wsj.com/politics/policy/tiktok-ban-measure-attached-to-house-foreign-aid-bill-boosting-odds-of-passage-7a946470,
giuliomagnifico,45.0,40099259,"[40100097, 40100461, 40099721, 40099747, 40100581, 40100238, 40100420, 40100001, 40099433]",45,1713635698,British Columbia has banned self-driving vehicles that exceed Level 2,story,https://www.thedrive.com/news/self-driving-cars-banned-in-british-columbia,
maltalex,155.0,40086571,"[40088360, 40087056, 40087159, 40087005, 40087572, 40088370, 40088920, 40087184, 40087264, 40088722, 40087089, 40086997, 40088044, 40087176, 40088567, 40087732, 40088264, 40092506, 40091874, 40089810, 40090063, 40087120, 40088849, 40087306, 40088521, 40087691, 40087801, 40087850, 40088305]",186,1713533267,DuckDuckGo AI Chat,story,https://duckduckgo.com/?q=DuckDuckGo&ia=chat,
coloneltcb,78.0,40078430,"[40079553, 40078902, 40079001, 40079594, 40080484, 40079670, 40080139, 40080554, 40078979, 40080336]",88,1713460195,Hackers threatening to publish a stolen sanctions and financial crimes watchlist,story,https://techcrunch.com/2024/04/18/world-check-database-leaked-sanctions-financial-crimes-watchlist/,
tommasongr,37.0,40066494,"[40071179, 40073235, 40073266, 40077569, 40075463, 40083983, 40072527, 40072653, 40085382, 40073024]",39,1713369472,"Show HN: Brewer X, a native macOS client for Homebrew",story,https://panini.house/brewer/,"Hi HN! Like many of you, for my entire career I have relied on Homebrew to install all kinds of software on my Mac. That&#x27;s why today I&#x27;m really excited to share a new app that my partner and I are building: Brewer X, a refreshing user interface for Homebrew.<p>Brewer X is graphical interface that lives on top of Homebrew. Leveraging the power of native APIs improves the classic experience and unlocks new features. For example:<p>• bulk actions are performed in parallel<p>• syncing the entire library locally provides incredible search performances and the ability to query descriptions and other previously unaccessible fields<p>• maintenance scripts run automatically for you<p>• last but not least... app icons (or favicons when not available) let you quickly identify what you&#x27;re looking for<p>The app is written in Swift and uses only AppKit with Nib files for top performance, pixel perfect design, and maximum flexibility.<p>We also designed the app icon and all the others in the UI ourselves. Following the great insights from Sketch[^1] we managed to make them super crispy. We&#x27;re also very proud to have been featured in the macOS App Icon Book[^2].<p>The app has only been out for a couple of weeks, but we&#x27;ve already seen an amazing response from the community. We can&#x27;t tell you all of our future plans yet, but here&#x27;s a list of things we&#x27;d like to see in the app in the near future:<p>• Import&#x2F;Export<p>• Automatic replacement of apps installed without Homebrew<p>• Notifications about available updates<p>• Finder actions<p>• Spotlight integration<p>I hope you find Brewer X interesting. We&#x27;re happy to answer any question!<p>[^1]: <a href=""https:&#x2F;&#x2F;www.sketch.com&#x2F;blog&#x2F;how-we-redesigned-our-toolbar-icons-for-big-sur-and-monterey&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;www.sketch.com&#x2F;blog&#x2F;how-we-redesigned-our-toolbar-ic...</a><p>[^2]: <a href=""https:&#x2F;&#x2F;www.appiconbook.com&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;www.appiconbook.com&#x2F;</a>"
kunalmishra78,1.0,40069971,[40071974],16,1713387351,Show HN: Trained Tiny Tales GPT(30M model)from scratch and deployed in $15,story,https://kunalmishra.info/,"For the last few weeks, I have been working on training an LLM from scratch and deploying it in production on Google Cloud Platform.
Finally, I trained a 30 million parameter model on 1 billion tokens and deployed it as a web service.
You can access the LLM using this site - <a href=""https:&#x2F;&#x2F;kunalmishra.info"" rel=""nofollow"">https:&#x2F;&#x2F;kunalmishra.info</a><p>The following steps were taken to build Tiny Tales GPT
1. Downloaded and preprocessed 8GB of dataset using multiprocessing library.
2. Tokenized the data using byte pair encoding to create 1 billion tokens sharded in different bin files.
3. Defined a training setup and trained the model on a small version of the LLaMA model architecture with 30 million parameters.
4. The training was done using Distributed Data-Parallel on two A-100 GPUs provided by JarvisLabs.ai (they are most cost-optimized)
5. After the training is done, an inference script is created to predict the tokens from the trained model given the input context vector.
6. Developed REST-based API service using Flask framework to interact with the inference service to the end user.
7. Finally used GCP&#x27;s virtual machines, instance groups, load balancers, and DNS services to deploy the service on the internet."
felipec,0.0,40079501,[40089739],44,1713466410,Simplifying the Xz Backdoor,story,https://felipec.wordpress.com/2024/04/18/simplifying-the-xz-backdoor/,
Tomte,19.0,40097249,"[40097349, 40097547, 40097820, 40097559, 40097476, 40097635, 40097713, 40097853, 40097456]",31,1713619925,Phish turned Las Vegas' Sphere into the ultimate music visualizer,story,https://www.theverge.com/24134861/phish-sphere-las-vegas-moment-factory-interview,
jstrieb,0.0,40091190,[40091356],27,1713555839,The Greatest CSS Tricks (Volume 1),story,https://css-tricks.com/books/greatest-css-tricks/,
gjsman-1000,3.0,40100708,"[40101957, 40101079, 40101063]",6,1713644605,The legendary Zilog Z80 CPU is being discontinued after nearly 50 years,story,https://www.techspot.com/news/102684-zilog-discontinuing-z80-microprocessor-after-almost-50-years.html,
marban,128.0,40075539,"[40078700, 40078071, 40080239, 40078748, 40078454, 40077570, 40080404, 40080261, 40077180, 40080122, 40081331, 40077624, 40081291, 40081289, 40086380, 40081713, 40081424, 40081022, 40076748, 40077586, 40080462, 40076893, 40077079, 40077190, 40077072, 40076752, 40077405, 40077302, 40077684]",198,1713443743,Inside Amazon’s Secret Operation to Gather Intel on Rivals,story,https://www.wsj.com/business/retail/amazon-secret-operation-intel-rivals-eb82ea3c,
snvzz,61.0,40072731,"[40074035, 40075692, 40073890, 40075151, 40073908, 40074581, 40075615, 40074950]",134,1713411565,Lions OS: secure – fast – adaptable,story,https://trustworthy.systems/publications/papers/Heiser_24:eo.abstract,
SCUSKU,24.0,40092540,"[40093087, 40102391, 40092814, 40102031, 40095151, 40099892, 40098030, 40093192, 40095116, 40101454, 40092664, 40093296, 40092794, 40095034, 40092680, 40092768, 40092596, 40093590]",10,1713565089,Ask HN: What makes you disable your adblocker?,story,,"We&#x27;re in the stage of the adblocker cat and mouse game where sites will ask you to whitelist their site for their ads.<p>In most cases, the internet these days is unusable without an adblocker. But maybe there are some good faith actors out there that deserve to not have their ads blocked?<p>What sites do you have whitelisted on your adblocker? I personally have none."
johndamaia,25.0,40067484,"[40069575, 40071959, 40069468, 40073507, 40069284, 40073664, 40069801, 40087403, 40090627, 40069862, 40073269, 40070531, 40082751, 40069855, 40069451]",75,1713373744,Show HN: A self-published art book about Google's first 25 years,story,https://www.damaia.com/google,"This took me 3 years to finish. (It is 100% self-published, not endorsed by Google.)<p>So… I wrote a book. It’s a different book with a unique approach. It’s not a novel or a technical book. It’s a biography, a company’s biography. My hope is that it serves two purposes: to inspire founders and to captivate interior designers.<p>It all started three years ago. My wife and I were discussing interior design for our living room and she brought up what beautiful coffee table books should we have. After looking at her favorites I realized there’s nothing like this for tech startups. Digital products are intangible, how cool would it be to make them tangible and a beautiful art&#x2F;decor book for your home office or living room?<p>This idea of consolidating my particular interests with my wife’s decorative goals got stuck in the back of my head for a while. I searched and searched. I could only find these kinds of books related to design, architecture, fashion, or travel. Nothing about tech startups. The next logical step for me was to do it myself…<p>And oh… what a “mistake” it was. This whole project was done during nights and weekends - the first half while working on my startup and the last half while helping create Webflow Labs. You have no idea how many times I “quit” the project. In the end, perseverance and discipline were key to making it happen.<p>During my founder journey, I collected several notes about successful (and unsuccessful) tech startups to help me learn from them. I decided to write about Google’s fascinating story: a true generational company and one of the most valuable companies in the world.<p>It’s with great pleasure and satisfaction that I’m introducing you to “Google - First 25 Years”. A book celebrating the minds behind the tech giant&#x27;s incredible journey from Stanford to global dominance.<p>I have absolutely no idea if this book’s format and concept make sense or if it has an audience willing to invest ($169). Here are some of the unique features:<p>▪ Silk hardcover<p>▪ Limited edition<p>▪ Handpainted edges<p>▪ More than 30 handmade illustrations<p>I’m producing only 1,000 copies. If the book concept seems interesting enough, leave a comment, I’d love to know your thoughts!<p>Either way, this project was a super fun ride where being outside my comfort zone was the best way to learn storytelling, graphic design, and product manufacturing.<p>At least, I hope this inspires you to go back to your side projects and finish them!"
xnx,27.0,40057322,"[40060893, 40060142, 40061289, 40062351]",81,1713302114,Overture Maps Foundation Releases Beta of Its First Open Map Dataset,story,https://overturemaps.org/overture-maps-foundation-releases-beta-of-its-first-open-map-dataset/,
dark_jensen,0.0,40059783,[40063288],17,1713320856,Posteriors from Normal – Approximate Bayesian inference for large models,story,https://blog.normalcomputing.ai/posts/introducing-posteriors/posteriors.html,
PaulHoule,30.0,40068170,"[40069408, 40070781, 40068599, 40071326, 40068672, 40068350]",92,1713377159,Collapse of self-trained language models,story,https://arxiv.org/abs/2404.02305,
keepamovin,8.0,40082695,"[40084735, 40086231, 40085598, 40084395, 40085303]",16,1713491317,What Are Chrome Flags?,story,https://developer.chrome.com/docs/web-platform/chrome-flags,
petethomas,49.0,40092817,"[40095930, 40095905, 40096216, 40096032, 40095128, 40095924, 40096726, 40096395, 40095998, 40095551, 40096060, 40095848, 40095137, 40095540]",41,1713567300,Could a video game developer win the Nobel Prize for Literature?,story,https://stuff.co.za/2024/04/13/could-a-video-game-developer-win-the-nobel/,
lehi,58.0,40079014,"[40083224, 40081063, 40080037, 40084001, 40081483, 40082252, 40083279, 40080422, 40084056, 40082613, 40079275, 40083753]",67,1713463706,Myths about the Anthropocene,story,https://www.smithsonianmag.com/smithsonian-institution/what-myths-about-the-anthropocene-get-wrong-180984181/,
highway-trees,32.0,40067033,"[40082479, 40083149, 40083211, 40067037, 40067111, 40083298, 40067293, 40093908, 40084454]",46,1713371653,Playing it over and over again: how Casablanca was made (2018),story,https://www.newstatesman.com/culture/2018/04/playing-it-over-and-over-again-how-casablanca-was-made,
thread_id,7.0,40084475,"[40087094, 40096435, 40091052, 40088637]",12,1713514820,OpenAI winds down AI image generator that blew minds and forged friendships 2022,story,https://arstechnica.com/information-technology/2024/04/when-ai-images-were-mind-blowing-early-users-recall-the-first-days-of-dall-e-2/,
personjerry,57.0,40058753,"[40059806, 40059618, 40062584, 40059949, 40062386, 40059732, 40062341, 40060059, 40059180, 40061309, 40061197, 40060281, 40061823, 40065815, 40059134, 40062048, 40061369, 40062266, 40064223]",172,1713311072,Use Your Potions and Scrolls,story,https://jerry.wtf/posts/use-your-potions/,
doener,20.0,40095035,"[40095258, 40095282, 40095319, 40101521, 40095255, 40096866, 40095352, 40095388]",30,1713590748,We will be shutting down Post News within the next few weeks,story,https://post.news/@/noam/2fJw4PYRFjya343RpiToiyEQr0x,
rmeno12,19.0,40075900,"[40084954, 40089244, 40083573, 40083293, 40083068, 40096221, 40083102, 40084262, 40083272, 40083459]",23,1713446339,Developers have built windowless bedrooms in Austin,story,https://www.kut.org/austin/2024-04-17/developers-have-built-thousands-of-windowless-bedrooms-in-austin-now-the-city-may-outlaw-them,
jshchnz,35.0,40070925,"[40090121, 40089355, 40089439, 40093915, 40089589, 40089874, 40071018, 40096348, 40090808, 40089599]",27,1713394286,Do Best Practices Matter?,story,https://www.telkins.dev/blog/do-best-practices-really-matter,
perihelions,9.0,40080911,"[40084106, 40081748, 40082222, 40082197]",43,1713475740,First law protecting consumers' brainwaves signed by Colorado governor,story,https://www.reuters.com/technology/first-law-protecting-consumers-brainwaves-signed-by-colorado-governor-2024-04-18/,
LinuxBender,22.0,40097328,"[40097873, 40097352, 40097729, 40097848, 40097718, 40097866]",19,1713620678,Feds hit coding boot camp with big fine for allegedly conning students,story,https://www.theregister.com/2024/04/18/feds_say_coding_boot_camp/,
bookofjoe,14.0,40054811,"[40061418, 40058096, 40057306, 40059057, 40056997, 40057199]",106,1713288745,NSA publishes guidance for strengthening AI system security,story,https://www.nsa.gov/Press-Room/Press-Releases-Statements/Press-Release-View/Article/3741371/nsa-publishes-guidance-for-strengthening-ai-system-security/,
andsoitis,5.0,40094804,"[40095996, 40097883]",17,1713587209,The seven secrets of computer power [pdf],story,https://www.ece.iastate.edu/~alexs/classes/2023_Fall_281/readings/Register-Machines.pdf,
cpeffer,4.0,40055103,"[40098478, 40090217, 40093878, 40060137]",22,1713290213,Show HN: API to turn entire websites into Markdown,story,https://www.firecrawl.dev/,"While building mendable - we found that feeding LLMs well-structured markdown improved accuracy. We also found it surprisingly hard.<p>We found some great tools online, but none reliably handled the entire process. We wanted an API that took a URL, crawled the pages in the URL, and gave us an easy-to-use, up-to-date markdown we could feed into our index.<p>So, we released an open-source repo and an API that crawls and turns entire websites into a markdown with just a few lines of code<p>The API handles:<p>- Crawling without consistent sitemaps
- Infra to handle running many crawling jobs
- Proxying, hosting headless browsers at scale
- Conversion to clean markdown
- Caching
- Handling images, videos (soon), and tables(soon)
- LLM extraction (soon)<p>It is open source, and we also offer an easy-to-use API that starts free. It has built-in loaders for both @llama_index and @langchain.<p>Excited to see people try it"
